path,label
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16052.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04440.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19145.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03798.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08954.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12638_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17889_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16684_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10672.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16892.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00729.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10165_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12916.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03435.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04713.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13057_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03180.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03363.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15888_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00600.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16760_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08088.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04117.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13662_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13338_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15130_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18111.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17768_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17883.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11921.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02382.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03621.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08386.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14037_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10830.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06095.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14908_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15603_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05133.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10667.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14742_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13608.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12295.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06316.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09805.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04925.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01498.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05636.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00894.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09187.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08998.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07716.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03603.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11924_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05582.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12026.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02586.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17608_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19613.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12712.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19858.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09623.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13749.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11500.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16504.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09506.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14484.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16144_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16665_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19064_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13693.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03615.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11334.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13019.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11298_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10977.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16588.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03386.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03422.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14311_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13991_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09352.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14858_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11849_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16230.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07527.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14620_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13595.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04231.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09834.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10456.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15870_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02508.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10586.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15565.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00666.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15348.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12810.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17632.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10182_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08745.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10207_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11501.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09051.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16762_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14244_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07062.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16936.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05502.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00897.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05550.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05975.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09667.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01910.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18676.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10595_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14527.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00134.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10497_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08705.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11943.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01901.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11134_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17455.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00992.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03366.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04804.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17667.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16868_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13799.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01195.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07248.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18376_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15367.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05580.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07938.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14601_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00574.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06651.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01022.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00004.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07406.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07109.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06573.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10425_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15453_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17326.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17086.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14530.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06909.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14543.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11487.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06192.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14056.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11962.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17557.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01052.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02399.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07153.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05111.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18337.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08732.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09146.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06302.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12201_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09812.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06195.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07377.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19755.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02992.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01533.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08926.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07637.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16081.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19242_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11498.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01158.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06511.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16659.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12179_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08683.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15101_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19571.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06840.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04290.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12986.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13553_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00421.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14075_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18960.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09288.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00597.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11905.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07849.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04962.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11296_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14698_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17891_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18272_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05766.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15312.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04378.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13888_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00564.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15357.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12835.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08757.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11341.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09817.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04557.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01804.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10940_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02782.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08867.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05218.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02001.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01689.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05837.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09491.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01619.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13419_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18664_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09220.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02814.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03197.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17064.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05951.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04186.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15841_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15323_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14535_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17737_1.jpg,1
